date,avg_sentiment_score,high,low,open,close,volume,code
2016/10/11,1.166666667,3308,3292.88,3296.87,3306.56,87713163,hs300
2016/10/12,0.2,3302.56,3289.75,3299.14,3300.01,68669781,hs300
2016/10/13,1,3307.41,3292.4,3299.16,3302.65,81224198,hs300
2016/10/14,-0.555555556,3306.69,3285.73,3298.73,3305.85,82316271,hs300
2016/10/17,-1.375,3309.01,3271.54,3305.96,3277.88,86113509,hs300
2016/10/18,1.25,3321.33,3272.68,3272.68,3321.33,102860714,hs300
2016/10/19,-0.166666667,3332.52,3309.83,3323.3,3316.24,101167725,hs300
2016/10/20,0,3324.9,3312.17,3317.18,3318.6,79238871,hs300
2016/10/21,0.222222222,3341.56,3309.18,3315.72,3327.74,109785176,hs300
2016/10/24,0,3382.83,3330.97,3332.51,3367.58,153014345,hs300
2016/10/25,-0.125,3373.91,3356.59,3367.48,3367.45,111191693,hs300
2016/10/26,0.6,3367.83,3349.57,3365.2,3354.8,98024786,hs300
2016/10/27,1.375,3352.35,3335.13,3351.46,3345.7,77629851,hs300
2016/10/28,-0.25,3370.75,3337.29,3347.14,3340.13,93133309,hs300
2016/11/1,0,3359.39,3334.46,3338.71,3359.05,74938199,hs300
2016/11/2,1.2,3356.4,3331.38,3350.71,3333.35,91197104,hs300
2016/11/3,-0.142857143,3379.99,3324.84,3326.9,3365.08,126223504,hs300
2016/11/4,0.25,3377.64,3348.43,3362.21,3354.17,104069655,hs300
2016/11/7,-0.25,3362.74,3342.31,3353.44,3356.59,99877988,hs300
2016/11/8,0.375,3383.92,3361.13,3367.7,3371.12,103148282,hs300
2016/11/9,-0.636363636,3373.1,3322.08,3370.6,3353.05,139110059,hs300
2016/11/10,-0.333333333,3403.02,3374.91,3374.91,3390.61,134705535,hs300
2016/11/11,0.5,3422.67,3382.89,3387.95,3417.22,198781496,hs300
2016/11/14,-1.6,3452.62,3408.14,3409.22,3430.25,213247105,hs300
2016/11/15,0,3434.92,3415.99,3428.87,3429.87,134566320,hs300
2016/11/16,0.5,3435.64,3419.24,3432.43,3429.59,129808511,hs300
2016/11/17,-0.666666667,3437.67,3412.88,3423.47,3436.53,121561731,hs300
2016/11/18,-0.571428571,3443.12,3413.27,3437.49,3417.46,115951205,hs300
2016/11/21,-0.75,3463.14,3412.08,3412.65,3441.11,146434529,hs300
2016/11/22,0,3469.22,3443.22,3443.22,3468.36,168523446,hs300
2016/11/23,0.307692308,3492.96,3465.76,3473.9,3474.73,162388504,hs300
2016/11/24,-0.125,3508.16,3467.01,3468.81,3488.74,145746301,hs300
2016/11/25,0.272727273,3521.3,3463.95,3490.04,3521.3,153621506,hs300
2016/11/28,0.888888889,3553.36,3528.32,3538.68,3535.08,207375483,hs300
2016/11/29,-0.2,3583.72,3521.38,3525.9,3564.04,236918356,hs300
2016/12/1,0.2,3575.97,3543.25,3543.96,3565.04,180170761,hs300
2016/12/2,-0.214285714,3562.55,3516.79,3559.77,3528.95,196355480,hs300
2016/12/5,-0.470588235,3496.88,3457.34,3473.69,3469.41,180852355,hs300
2016/12/6,-0.166666667,3477.59,3456.81,3466.24,3459.15,115529090,hs300
2016/12/7,0.8,3475.75,3445.76,3458.37,3475.75,114345103,hs300
2016/12/8,0.8,3484.34,3466.51,3481.81,3470.14,117383922,hs300
2016/12/9,-0.3125,3507.93,3461.76,3464.87,3493.7,150303308,hs300
2016/12/12,-0.75,3495.8,3400.79,3489.27,3409.18,187467751,hs300
2016/12/13,-0.75,3416.21,3370.6,3394.21,3405.04,121105097,hs300
2016/12/14,-0.384615385,3412.28,3378.27,3399.41,3378.95,124007744,hs300
2016/12/15,-0.153846154,3378.04,3327.14,3363.86,3340.43,114960660,hs300
2016/12/16,1,3356.29,3330.49,3335.36,3346.03,90775422,hs300
2016/12/19,-0.384615385,3344.86,3325,3342.34,3328.98,81640678,hs300
2016/12/20,-0.375,3329.1,3289.27,3328.3,3309.06,87569592,hs300
2016/12/21,-0.846153846,3342.48,3313.75,3313.75,3338.54,108254995,hs300
2016/12/22,0.166666667,3340.36,3322.72,3335.12,3335.67,92277249,hs300
2016/12/23,-0.6,3334.89,3300.88,3333.4,3307.6,97444713,hs300
2016/12/26,-0.642857143,3322.42,3267.05,3293.22,3322.4,89793982,hs300
2016/12/27,-0.3,3330.23,3315.83,3319.21,3316.39,75486359,hs300
2016/12/28,-0.529411765,3320.55,3293.17,3315.75,3301.89,69000437,hs300
2016/12/29,-0.285714286,3312.11,3288.1,3297.04,3297.76,70087923,hs300
2017/1/3,1,3345.26,3313.95,3313.95,3342.23,86567896,hs300
2017/1/4,0.222222222,3369.57,3338.15,3340.56,3368.31,90050827,hs300
2017/1/5,1,3373.41,3361.46,3368.34,3367.79,88336357,hs300
2017/1/6,1.5,3368.87,3346.89,3366.85,3347.67,87459114,hs300
2017/1/9,-0.125,3366.22,3344.35,3345.75,3363.9,83707942,hs300
2017/1/10,0.090909091,3370.51,3354.09,3361.64,3358.27,83819160,hs300
2017/1/11,-0.428571429,3366.63,3334.3,3355.8,3334.5,91071438,hs300
2017/1/12,-0.125,3343.13,3315.96,3332.69,3317.62,81239135,hs300
2017/1/13,-0.05,3338.17,3309.37,3317.96,3319.91,84180589,hs300
2017/1/16,-0.3,3322.78,3264.21,3314.15,3319.45,157779135,hs300
2017/1/17,0.285714286,3327.38,3292.2,3305.6,3326.36,69453328,hs300
2017/1/18,-0.130434783,3350.96,3320.41,3323.34,3339.37,70623227,hs300
2017/1/19,-0.384615385,3346.5,3324.68,3330.95,3329.29,66159808,hs300
2017/1/20,-0.8,3358.41,3326.37,3326.98,3354.89,65300462,hs300
2017/1/23,-0.571428571,3378.74,3355.85,3359.05,3364.08,75557498,hs300
2017/1/24,-0.083333333,3371.32,3355.9,3363.14,3364.45,66194226,hs300
2017/1/25,0,3376.44,3357.22,3361.66,3375.9,58376931,hs300
2017/1/26,-0.166666667,3395.88,3378.26,3378.26,3387.96,65316647,hs300
2017/2/3,0.1,3392.48,3362.57,3390.93,3364.49,55188861,hs300
2017/2/6,-0.363636364,3381.33,3358.75,3368.11,3373.21,68521360,hs300
2017/2/7,-0.555555556,3376.71,3354.62,3371.77,3365.68,63754462,hs300
2017/2/8,-0.555555556,3383.69,3347.43,3361.78,3383.29,75402879,hs300
2017/2/9,0.5,3406.59,3379.79,3381.9,3396.29,97558515,hs300
2017/2/10,0.666666667,3422.33,3398.03,3398.32,3413.49,123768720,hs300
2017/2/13,-1.5,3439.54,3416.87,3416.92,3436.27,120144538,hs300
2017/2/14,2,3440.67,3424.4,3438.51,3435.8,94809465,hs300
2017/2/15,-0.666666667,3448.03,3417.08,3435.39,3421.71,127643338,hs300
2017/2/16,0.777777778,3440.93,3418.35,3421.83,3440.93,108276962,hs300
2017/2/17,-0.2,3457.56,3419.61,3443.62,3421.44,114600036,hs300
2017/2/20,0,3472.6,3421.64,3421.64,3471.39,132628862,hs300
2017/2/21,-0.428571429,3490.09,3472.02,3475.06,3482.82,114842009,hs300
2017/2/22,1,3489.95,3473.52,3483.2,3489.76,102815994,hs300
2017/2/23,-0.714285714,3492.96,3460.12,3487.57,3473.32,99536330,hs300
2017/2/24,0,3473.85,3455.25,3468.96,3473.85,95535133,hs300
2017/2/27,0,3472.84,3441.39,3471.13,3446.22,98672160,hs300
2017/3/1,0,3472.7,3449.11,3452.21,3458.44,103260354,hs300
2017/3/2,-0.111111111,3468.47,3434,3463.48,3435.1,89898077,hs300
2017/3/3,-0.6,3428.88,3412.83,3424.66,3427.86,80994652,hs300
2017/3/6,0.125,3449.03,3425.9,3427.25,3446.48,83070882,hs300
2017/3/7,0,3454.04,3440.06,3446.16,3453.96,80334720,hs300
2017/3/8,-0.375,3457.04,3441.26,3452.2,3448.73,79587690,hs300
2017/3/9,-0.066666667,3443.05,3414.68,3442.9,3426.94,84570381,hs300
2017/3/10,-0.363636364,3436.24,3423.94,3423.98,3427.89,70016199,hs300
2017/3/13,0.714285714,3458.1,3412.69,3425.67,3458.1,91684124,hs300
2017/3/14,-0.5,3465.39,3448.9,3456.66,3456.69,77077963,hs300
2017/3/15,-0.076923077,3463.92,3445.27,3452.21,3463.64,79104954,hs300
2017/3/16,0.1,3492.13,3472.27,3472.27,3481.51,106333913,hs300
2017/3/17,-0.6,3488.5,3441.47,3485.31,3445.81,103755560,hs300
2017/3/20,-0.222222222,3454.06,3429.83,3449.05,3449.61,88734322,hs300
2017/3/21,-0.333333333,3466.7,3445.64,3449.77,3466.35,87707855,hs300
2017/3/22,-0.5,3464.33,3433.5,3450.75,3450.05,104935894,hs300
2017/3/23,-0.4,3470.82,3435.69,3452.41,3461.98,94318062,hs300
2017/3/24,0,3499.32,3461.11,3464.2,3489.6,125645833,hs300
2017/3/27,0.090909091,3505.98,3474.52,3488.76,3478.04,107015377,hs300
2017/3/28,-0.5,3482.29,3461.47,3480.25,3469.81,84194820,hs300
2017/3/29,0.384615385,3483.06,3455.55,3472.97,3465.19,104851706,hs300
2017/3/30,-0.210526316,3467.3,3422.37,3461.62,3436.76,116376922,hs300
2017/3/31,-0.357142857,3456.31,3430.82,3434.82,3456.05,91577491,hs300
2017/4/5,-0.333333333,3504.54,3475.15,3476.42,3503.89,143399017,hs300
2017/4/6,-0.222222222,3517.78,3495.72,3507.99,3514.05,136767004,hs300
2017/4/7,-0.125,3526.81,3506.39,3514.45,3517.46,140293204,hs300
2017/4/10,-0.222222222,3522.8,3502.08,3519.46,3505.14,141887380,hs300
2017/4/11,-0.222222222,3520.13,3466.14,3503.83,3517.33,165945832,hs300
2017/4/12,0.857142857,3523.1,3498,3514.57,3509.44,181824537,hs300
2017/4/13,0.066666667,3518.44,3496.57,3500.28,3514.57,129981813,hs300
2017/4/14,-0.260869565,3517.47,3476.95,3516.81,3486.5,135474078,hs300
2017/4/17,0.05,3480.57,3453.68,3475.74,3479.94,117164961,hs300
2017/4/18,-0.363636364,3489.08,3462.63,3474.89,3462.74,110927823,hs300
2017/4/19,0.166666667,3459.35,3418.51,3452.99,3445.88,121349264,hs300
2017/4/20,-0.444444444,3465.61,3440.72,3444.52,3461.55,114184208,hs300
2017/4/21,0.1,3475.56,3449.54,3461.39,3466.79,104419110,hs300
2017/4/24,-0.34375,3458.23,3403.98,3458.23,3431.26,114660791,hs300
2017/4/25,0.210526316,3449.67,3422.65,3427.73,3440.97,94072148,hs300
2017/4/26,-0.666666667,3466.57,3439.15,3440.25,3445.18,111940029,hs300
2017/4/27,-0.461538462,3449.27,3399.54,3435.1,3446.72,123298425,hs300
2017/4/28,-0.625,3439.9,3417.24,3439.57,3439.75,101632351,hs300
2017/5/2,0,3436.31,3418.67,3427.92,3426.58,92797462,hs300
2017/5/3,0.307692308,3432.22,3403.08,3421.76,3413.13,91669624,hs300
2017/5/4,0,3421.4,3391.28,3404.94,3404.39,103482075,hs300
2017/5/5,-0.142857143,3395.45,3366.56,3393.48,3382.55,109895333,hs300
2017/5/8,-0.75,3374.16,3339.57,3369.11,3358.81,123749287,hs300
2017/5/9,-0.652173913,3358.05,3327.59,3342.6,3352.53,76771668,hs300
2017/5/10,-0.394736842,3369.43,3336,3350.65,3337.7,92082628,hs300
2017/5/11,-0.394736842,3359.6,3312.89,3322.95,3356.65,109252890,hs300
2017/5/12,-0.529411765,3387.27,3349.17,3350.94,3385.38,93386466,hs300
2017/5/15,-0.181818182,3406.58,3391.59,3391.59,3399.19,82977611,hs300
2017/5/16,0.642857143,3428.85,3373.55,3390.93,3428.65,105242416,hs300
2017/5/17,0,3433.97,3408.15,3423.19,3409.97,99736837,hs300
2017/5/18,-0.916666667,3409.93,3383.94,3387.67,3398.11,85759589,hs300
2017/5/19,-0.157894737,3405.94,3392.38,3395.23,3403.85,71473525,hs300
2017/5/22,0.047619048,3424.18,3391.17,3400.59,3411.24,92539559,hs300
2017/5/23,-0.365384615,3434.77,3401.53,3405.03,3424.19,116911033,hs300
2017/5/24,-0.333333333,3424.17,3383.89,3409.72,3424.17,83553161,hs300
2017/5/25,0.178571429,3490.42,3413.22,3414.4,3485.66,130721631,hs300
2017/5/26,-0.48,3498.31,3473.04,3479.62,3480.43,103241153,hs300
2017/5/31,-0.35483871,3515.08,3474.92,3495.07,3492.88,104829744,hs300
2017/6/1,-0.466666667,3499.81,3476.43,3485.22,3497.74,103127724,hs300
2017/6/2,-0.083333333,3498.12,3470.2,3491.59,3486.51,82668010,hs300
2017/6/5,-0.666666667,3484.12,3462.31,3480.17,3468.75,79738152,hs300
2017/6/6,-0.6875,3492.88,3460.45,3464.38,3492.88,64089388,hs300
2017/6/7,-0.375,3537.09,3491.13,3493.88,3533.87,104419968,hs300
2017/6/8,0.142857143,3562.27,3528.18,3531.24,3560.98,90224905,hs300
2017/6/9,-0.0625,3590.89,3560.63,3561.24,3576.17,101188265,hs300
2017/6/12,-0.3125,3603.69,3565.9,3570.22,3574.39,90381167,hs300
2017/6/13,0.041666667,3584.41,3559.21,3569.16,3582.27,75177138,hs300
2017/6/14,-0.263157895,3571.25,3530.27,3571.25,3535.3,83810783,hs300
2017/6/15,0.266666667,3542.28,3508.95,3530.75,3528.79,82632535,hs300
2017/6/16,0,3536.14,3514.39,3522.97,3518.76,76452707,hs300
2017/6/19,0.133333333,3554.91,3520.06,3520.06,3553.67,79797141,hs300
2017/6/20,-0.6,3563.7,3539.51,3560.79,3546.49,80509559,hs300
2017/6/21,-0.066666667,3587.99,3545.57,3567.13,3587.96,87859824,hs300
2017/6/22,0.4375,3635.53,3581.34,3583.56,3590.34,135526987,hs300
2017/6/23,-0.125,3623.24,3569.32,3583.44,3622.88,105129134,hs300
2017/6/26,-0.523809524,3671.94,3627.02,3627.02,3668.09,134637995,hs300
2017/6/27,0.181818182,3676.53,3648.76,3665.58,3674.72,97558702,hs300
2017/6/28,0.3,3672.19,3644.03,3664.16,3646.17,97920858,hs300
2017/6/29,0,3669.13,3644.73,3649.25,3668.83,85589498,hs300
2017/6/30,0.142857143,3669.76,3646.23,3654.73,3666.8,81510028,hs300
2017/7/3,-0.4,3667.6,3633.78,3667.23,3650.85,88820860,hs300
2017/7/4,-0.444444444,3646.85,3611.69,3646.83,3619.98,95071413,hs300
2017/7/5,0.153846154,3660.73,3610.46,3611.9,3659.68,88232425,hs300
2017/7/6,-0.636363636,3666.77,3629.56,3654.56,3660.1,102379245,hs300
2017/7/7,-0.7,3657.11,3631.87,3647.64,3655.93,103735497,hs300
2017/7/10,1.111111111,3667.85,3641.53,3647.94,3653.69,120591910,hs300
2017/7/11,0,3701.21,3645.99,3646.88,3670.81,118760826,hs300
2017/7/12,0.307692308,3691.58,3640.59,3672.63,3658.82,122287792,hs300
2017/7/13,0,3690.48,3652.57,3656.35,3686.92,125669549,hs300
2017/7/14,-0.909090909,3703.09,3672.74,3682.62,3703.09,105514005,hs300
2017/7/17,-0.625,3716.47,3621.37,3700.62,3663.56,178821600,hs300
2017/7/18,-0.5,3667.54,3622.04,3648.49,3667.18,124622056,hs300
2017/7/19,-0.833333333,3731.05,3658.2,3660.87,3729.75,182477787,hs300
2017/7/20,-0.214285714,3750.19,3723.07,3725.14,3747.88,142410039,hs300
2017/7/21,-0.888888889,3751.69,3722.07,3738.18,3728.6,117941226,hs300
2017/7/24,-0.272727273,3755.19,3719.85,3724.38,3743.47,134868722,hs300
2017/7/25,-0.066666667,3752.16,3713.28,3742.64,3719.56,121672059,hs300
2017/7/26,0.266666667,3738.53,3684.18,3722.88,3705.39,136325210,hs300
2017/7/27,-0.80952381,3716.69,3672.5,3700.86,3712.19,145002904,hs300
2017/7/28,-0.142857143,3725.54,3696.78,3703.49,3721.89,111411392,hs300
2017/8/1,0.8,3770.4,3737.1,3738.74,3770.38,152546539,hs300
2017/8/2,0.142857143,3784.35,3759.28,3768.19,3760.85,172293383,hs300
2017/8/3,-0.181818182,3766.35,3718.44,3755.11,3727.83,146153944,hs300
2017/8/4,-0.166666667,3738.73,3707,3724.72,3707.58,157470060,hs300
2017/8/7,-0.6,3730.78,3689.96,3701.22,3726.79,124231530,hs300
2017/8/8,0.818181818,3737.33,3718.81,3724.33,3732.21,137241928,hs300
2017/8/9,-0.4,3739,3713.57,3728.03,3731.04,124679989,hs300
2017/8/10,0.333333333,3746.86,3688.18,3724.96,3715.92,130085128,hs300
2017/8/11,0.466666667,3700.49,3645.09,3687.93,3647.35,150387421,hs300
2017/8/14,0.25,3698.37,3651.38,3651.38,3694.68,115308451,hs300
2017/8/15,0.666666667,3719.29,3692.28,3695.78,3706.06,106444857,hs300
2017/8/16,-0.125,3707.14,3679.73,3701.13,3701.42,104134141,hs300
2017/8/17,0.428571429,3722.62,3704.41,3707.07,3721.28,108656251,hs300
2017/8/18,0.142857143,3733.49,3700.41,3707.19,3724.67,96561705,hs300
2017/8/21,0.5,3744.26,3728.62,3731.84,3740.99,100313073,hs300
2017/8/22,0,3758.29,3734.56,3745.75,3752.3,100292856,hs300
2017/8/23,-0.4375,3772.46,3741.72,3747.61,3756.09,104961573,hs300
2017/8/24,0.5,3765.71,3729.09,3755.89,3734.65,89947372,hs300
2017/8/25,-0.666666667,3795.97,3736.29,3736.29,3795.75,129940900,hs300
2017/8/28,0.083333333,3866.94,3805.66,3805.66,3842.71,185576325,hs300
2017/8/29,0.6,3847.93,3825.76,3839.18,3834.54,128227070,hs300
2017/8/30,-0.538461538,3854.71,3827.86,3834.27,3834.3,141352857,hs300
2017/8/31,-0.25,3840.2,3800.89,3835.84,3822.09,132944935,hs300
2017/9/1,-0.5,3843.62,3818.16,3825.34,3830.54,158645511,hs300
2017/9/4,0,3847.09,3813.55,3828.54,3845.62,149566320,hs300
2017/9/5,0.25,3865.29,3841.95,3845.55,3857.05,124964155,hs300
2017/9/6,0,3858.25,3831.38,3846.75,3849.45,131398723,hs300
2017/9/7,0,3858.16,3828.83,3851.69,3829.87,123884181,hs300
2017/9/8,0.6,3843.02,3813.98,3830.07,3825.99,106036504,hs300
2017/9/11,0.416666667,3850.74,3817.51,3828.34,3825.65,123883997,hs300
2017/9/12,0.6,3849.39,3822,3832.24,3837.93,144190242,hs300
2017/9/13,-0.111111111,3847.78,3822.94,3835.55,3842.61,95410785,hs300
2017/9/14,0,3854.49,3820.09,3843.57,3829.96,115358583,hs300
2017/9/15,0,3843.3,3818.52,3826.14,3831.3,122427006,hs300
2017/9/18,0.571428571,3862.36,3832.96,3832.96,3843.14,117934405,hs300
2017/9/19,0.7,3857.3,3820.29,3849.88,3832.12,112432987,hs300
2017/9/20,0.142857143,3850.94,3827.89,3830.15,3842.44,101129542,hs300
2017/9/21,0.166666667,3860.8,3837.38,3843.26,3837.82,111098192,hs300
2017/9/22,1.25,3842.25,3816.82,3826.46,3837.73,100619802,hs300
2017/9/25,0,3835.39,3811.12,3829.22,3817.79,103948976,hs300
2017/9/26,-0.727272727,3821.69,3808.38,3810.33,3820.78,81869407,hs300
2017/9/27,0.5,3832.57,3818.81,3818.96,3821.2,85655811,hs300
2017/9/28,0.272727273,3827.33,3813.75,3821.59,3822.54,93544069,hs300
2017/9/29,0.5,3852.22,3825.2,3825.2,3836.5,93306028,hs300
2017/10/9,-0.5,3918.84,3876.03,3910.11,3882.21,135535851,hs300
2017/10/10,0,3900.74,3855.47,3883,3889.86,112532586,hs300
2017/10/11,0.625,3913.07,3885.5,3886.82,3902.69,104418151,hs300
2017/10/12,0.647058824,3917.44,3897.55,3902.02,3912.95,94340921,hs300
2017/10/13,-0.125,3927.17,3908.89,3912.98,3921,90142068,hs300
2017/10/16,-0.1,3947.42,3913.32,3926.28,3913.45,121355033,hs300
2017/10/17,-0.25,3924.61,3900.48,3910.79,3913.07,82241227,hs300
2017/10/18,0.9,3944.41,3914.82,3914.82,3944.16,100969841,hs300
2017/10/19,0.357142857,3944.03,3923.65,3940.58,3931.25,106527252,hs300
2017/10/20,-0.125,3928.96,3910.2,3918.53,3926.85,72980180,hs300
2017/10/23,0,3936.27,3920.66,3930.89,3930.8,81484980,hs300
2017/10/24,0,3959.5,3922.03,3926.23,3959.4,93058154,hs300
2017/10/25,0.1,3978.09,3954,3958.17,3976.95,88205458,hs300
2017/10/26,0.375,4013.6,3973.55,3980.05,3993.58,129895465,hs300
2017/10/27,1,4024.46,3991.35,3992.55,4021.97,126672846,hs300
2017/10/30,0.6,4033.34,3960.27,4022.16,4009.72,157387603,hs300
2017/10/31,-0.6,4009.28,3983.26,3995.39,4006.72,109178779,hs300
2017/11/1,-0.125,4032.46,3991.32,4007.91,3996.62,130417380,hs300
2017/11/2,0.2,3999.23,3971.38,3994.09,3997.13,126100579,hs300
2017/11/3,-0.4,3999.34,3963.03,3992.35,3992.7,129404439,hs300
2017/11/6,1,4021.64,3975.41,3989.18,4020.89,122081159,hs300
2017/11/7,0.2,4064.22,4021.36,4022.4,4054.25,152116663,hs300
2017/11/8,0.666666667,4089.15,4040.58,4051.49,4048.01,150827719,hs300
2017/11/9,0,4076.61,4038.4,4043.07,4075.9,121056335,hs300
2017/11/10,0.833333333,4116.71,4067.66,4070.28,4111.91,141817165,hs300
2017/11/13,0,4137.65,4115.55,4115.55,4128.07,151446309,hs300
2017/11/14,0.142857143,4133.55,4086.89,4129.27,4099.35,143236936,hs300
2017/11/15,1.076923077,4102.81,4055.72,4084.21,4073.67,120635696,hs300
2017/11/16,0.5,4107.62,4062.27,4063.49,4105.01,121384414,hs300
2017/11/17,-0.529411765,4122.38,4081.37,4094.08,4120.85,191784119,hs300
2017/11/20,-0.75,4144.51,4060.96,4093.73,4143.83,137447258,hs300
2017/11/21,0,4220.26,4129.98,4131.85,4217.7,180350821,hs300
2017/11/22,-0.5,4260.64,4191.15,4228.37,4227.57,186477003,hs300
2017/11/23,-0.333333333,4214.19,4086.9,4213.38,4102.4,178147228,hs300
2017/11/24,-0.583333333,4116.59,4057.49,4089.47,4104.2,130858040,hs300
2017/11/27,-0.071428571,4088.93,4037.15,4088.93,4049.95,143455268,hs300
2017/11/28,0.25,4056.48,4010.3,4034.21,4055.82,102058095,hs300
2017/11/29,-0.523809524,4069.24,4004.69,4061.35,4053.75,124553642,hs300
2017/11/30,-0.142857143,4052.8,3988,4034.01,4006.1,107983345,hs300
2017/12/1,0.142857143,4027.11,3984.38,4003.56,3998.14,97386913,hs300
2017/12/4,0,4032.99,3982.32,3989.05,4018.86,102647219,hs300
2017/12/5,-0.25,4045.93,4006.54,4007.94,4040.17,154087076,hs300
2017/12/6,-0.285714286,4031.75,3964.81,4027.12,4015.82,109286205,hs300
2017/12/7,-0.375,4017.95,3955.99,4003.58,3971.06,90254045,hs300
2017/12/8,-0.545454545,4014.14,3955.44,3962.83,4003.38,89282861,hs300
2017/12/11,-0.111111111,4069.5,4005.27,4006.88,4069.5,97148946,hs300
2017/12/12,-1.2,4070.15,4015.45,4068.51,4016.02,84338718,hs300
2017/12/13,-0.461538462,4052.69,4004.74,4013.83,4050.09,77546131,hs300
2017/12/14,0.1,4057.62,4013.85,4050.9,4026.15,80768862,hs300
2017/12/15,-0.5,4020.27,3974.93,4018.73,3980.86,89044389,hs300
2017/12/18,-0.166666667,4008.07,3967.93,3983.3,3985.29,77853375,hs300
2017/12/19,0.714285714,4035.63,3985.82,3985.82,4035.33,77528985,hs300
2017/12/20,0,4044.85,4015.63,4036.02,4030.49,90604503,hs300
2017/12/21,0.222222222,4080.78,4014.65,4023.08,4067.85,96836089,hs300
2017/12/22,0.272727273,4076.8,4048.49,4064.91,4054.6,73473684,hs300
2017/12/25,0,4086.93,4026.45,4057.42,4041.54,91926962,hs300
2017/12/26,-0.571428571,4056.86,4015.3,4040.62,4053.62,91118790,hs300
2017/12/27,-0.75,4047.74,3986.74,4045.28,3991.21,105153577,hs300
2017/12/28,-0.111111111,4036.7,3980.24,3993,4018.9,118542886,hs300
2017/12/29,0,4043.14,4012.88,4022.88,4030.85,90486683,hs300
2018/1/2,0.636363636,4087.78,4045.21,4045.21,4087.4,146935435,hs300
2018/1/3,0.285714286,4140.05,4088.73,4091.46,4111.39,151852218,hs300
2018/1/4,-0.25,4137.64,4105.89,4114.12,4128.81,134543794,hs300
2018/1/5,0.571428571,4151.28,4123.28,4133.34,4138.75,149009872,hs300
2018/1/8,0,4166.32,4127.31,4140.85,4160.16,173877666,hs300
2018/1/9,0.666666667,4191.28,4153.5,4157.54,4189.3,139034294,hs300
2018/1/10,1.25,4211.05,4175.14,4187.2,4207.81,151121666,hs300
2018/1/11,0.333333333,4211.8,4181.96,4197.11,4205.59,121578539,hs300
2018/1/12,0,4227.39,4199.02,4205.14,4225,111354794,hs300
2018/1/15,-0.3125,4262.93,4216.36,4229.84,4225.24,170907897,hs300
2018/1/16,-0.625,4260.21,4213.13,4215.62,4258.47,161494963,hs300
2018/1/17,-0.058823529,4283.34,4230.54,4261.78,4248.12,214311032,hs300
2018/1/18,0.25,4292.64,4246.68,4259.38,4271.42,172032846,hs300
2018/1/19,-0.625,4316.57,4269.62,4281.94,4285.4,209490570,hs300
2018/1/22,-0.6,4338.48,4275.9,4276.48,4336.6,174643195,hs300
2018/1/23,0.2,4383.57,4346.79,4346.89,4382.61,201867585,hs300
2018/1/24,0.916666667,4397.82,4349.09,4389.45,4389.89,219818889,hs300
2018/1/25,0,4392.2,4336.24,4381.98,4365.08,195374950,hs300
2018/1/26,1,4403.34,4351.49,4352.22,4381.3,177227237,hs300
2018/1/29,0.333333333,4395.91,4287.11,4387.06,4302.02,191100354,hs300
2018/1/30,-0.642857143,4308.51,4251.57,4286.68,4256.1,139034730,hs300
2018/1/31,0.214285714,4287.86,4232.77,4234.11,4275.9,145210164,hs300
2018/2/1,-0.642857143,4287.39,4214.29,4276.34,4245.9,190002934,hs300
2018/2/2,-0.416666667,4271.76,4181.78,4213.94,4271.23,146066827,hs300
2018/2/5,0.5,4274.15,4200.14,4204.46,4274.15,161347799,hs300
2018/2/6,-0.409090909,4211.52,4131.56,4182.33,4148.89,214910450,hs300
2018/2/7,-0.714285714,4212.57,4048.42,4205.74,4050.5,203127493,hs300
2018/2/8,-0.545454545,4071.67,3974.68,4022.88,4012.05,159269985,hs300
2018/2/9,-0.6,3911.29,3759.15,3896.17,3840.65,206349828,hs300
2018/2/12,0.111111111,3907.84,3828.07,3846.27,3890.1,116182637,hs300
2018/2/13,-1.5,3986.98,3925.6,3925.6,3935.63,112565885,hs300
2018/2/14,-0.875,3971.4,3923.13,3945.09,3966.96,71081338,hs300
2018/2/22,-0.4,4058.79,4009.92,4020.97,4052.73,105811571,hs300
2018/2/23,-0.666666667,4085.2,4035.23,4061.75,4071.09,99458746,hs300
2018/2/26,0.5,4128.74,4048.98,4093.4,4118.42,137881001,hs300
2018/2/27,1.5,4120.87,4051.81,4120.87,4058.98,125934470,hs300
2018/2/28,0.2,4051.71,3991.71,4016.79,4023.64,109343593,hs300
2018/3/1,-1,4061.03,3986.89,3994.87,4049.09,110199852,hs300
2018/3/2,-0.545454545,4044.42,4006.94,4014.95,4016.46,96165000,hs300
2018/3/5,-0.5,4042.83,3995.87,4021.66,4018.1,87952548,hs300
2018/3/6,0.555555556,4067.55,3998.93,4034.99,4066.56,138762444,hs300
2018/3/7,1.25,4089.7,4027.94,4063.5,4036.65,106952426,hs300
2018/3/8,0.5,4078.23,4029.71,4038.95,4077.6,91155810,hs300
2018/3/9,-0.5,4110.67,4076.45,4088.07,4108.87,113701808,hs300
2018/3/12,0.428571429,4139.53,4112.77,4130.71,4127.67,140906739,hs300
2018/3/13,0.875,4130.28,4087.56,4124.33,4091.25,111766430,hs300
2018/3/14,0.333333333,4089.09,4066.49,4076.06,4073.34,99013409,hs300
2018/3/15,0.714285714,4098.99,4058.71,4058.71,4096.16,88161156,hs300
2018/3/16,2,4110.04,4055.82,4096.89,4056.42,84896188,hs300
2018/3/19,1.25,4074.52,4033.52,4054.62,4074.25,81502882,hs300
